Client,DepartementId,DepartementName,DivisionId,DivisionName,EmployeeActionReasonTypeCode,EmployeeActionReasonTypeText,EmployeeActionTypeCode,EmployeeActionTypeText,EmployeeAssignedCompanyCode,EmployeeAssignedCompanyText,EmployeeAssignedPersonnelAreaCode,EmployeeAssignedPersonnelAreaText,EmployeeAssignedPersonnelSubareaCode,EmployeeAssignedPersonnelSubareaText,EmployeeAssignedEmployeeGroupCode,EmployeeAssignedCostCenterId,EmployeeAssignedCostCenterText,EmployeeAssignedEmployeeGroupText,EmployeeAssignedEndDate,EmployeeAssignedSMJDate,EmployeeAssignedStartDate,EmployeeAssignedWorkContractCode,EmployeeAssignedWorkContractText,EmployeeAssignmentId,EmployeeCoorporateEmail,EmployeeFullName,EmployeeHiringDate,EmployeeId,EmployeeMobilePhoneNumber,EmployeePersonalEmail,EmployeePlannedPensionDate,EmploymentStatusCode,EmploymentStatusText,EndPeriod,JobId,JobName,OrganizationId,OrganizationName,PositionId,PositionName,PositionNameLongText,StartPeriod,SuperiorEmployeeId,SuperiorFullName,SuperiorPjsEmployeeId,SuperiorPjsFullName
100,10147076,Operational Risk Department,10108076,Operational Risk Division,Y4,Rotasi,Y4,Rotasi,2166,PT Pertamina Petrochem.,3750,Kantor Pusat Pertachem,3750,Kantor Pertachem Subholding 83,1,DC100078,Customer Service Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1179,Regular emp.,EMASG078,,Fikri Hidayat 4,1993-02-15T00:00:00,DUM0233818,123456789,,2027-07-01T00:00:00,3,Active,999912,987654644,Generalist/ ExecutionBusinessIntelligence,D97463195,Business Intelligence Management,DP00000348,(mov) Customer Operations Manager,(mov) Customer Operations Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147077,Enterprise Risk Department,10108077,Enterprise Risk Management Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2166,PT Pertamina Petrochem.,3750,Kantor Pusat Pertachem,3750,Kantor Pertachem Subholding 84,1,DC100079,Customer Experience Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1180,Regular emp.,EMASG079,,Gerry Prakoso 4,1993-02-15T00:00:00,DUM0233819,123456789,,2027-07-01T00:00:00,3,Active,999912,987654645,Generalist/ ExecutionDataScience,D18574206,Data Science Management,DP00000349,(mov) Customer Service Supervisor,(mov) Customer Service Supervisor,202501,DUM0233741,Andika Pratama 4,,
100,10147078,Fraud Management Department,10108078,Fraud Prevention Division,Y2,Promosi,Y2,Promosi,2138,PT Pertamina Lubricants,Z080,Kantor Pertamina Lubricants Subholding 80,Z080,Kantor Lubricants Subholding 80,1,DC100080,Customer Insights Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1181,Regular emp.,EMASG080,,Hani Anggraini 4,1993-02-15T00:00:00,DUM0233820,123456789,,2027-07-01T00:00:00,3,Active,999912,987654646,Generalist/ ExecutionArtificialIntelligence,D29685317,Artificial Intelligence Management,DP00000350,(mov) Customer Experience Lead,(mov) Customer Experience Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147079,Anti Money Laundering Department,10108079,AML Operations Division,Y5,Demosi,Y5,Demosi,2138,PT Pertamina Lubricants,Z081,Kantor Pertamina Lubricants Subholding 81,Z081,Kantor Lubricants Subholding 81,1,DC100081,Customer Retention Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1182,Regular emp.,EMASG081,,Iwan Setiawan 4,1993-02-15T00:00:00,DUM0233821,123456789,,2027-07-01T00:00:00,3,Active,999912,987654647,Generalist/ ExecutionDigitalPlatform,D30796428,Digital Platform Management,DP00000351,(mov) Customer Insights Manager,(mov) Customer Insights Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147080,Regulatory Compliance Department,10108080,Regulatory Compliance Division,92,tugas belajar,92,tugas belajar,2138,PT Pertamina Lubricants,Z082,Kantor Pertamina Lubricants Subholding 82,Z082,Kantor Lubricants Subholding 82,1,DC100082,Customer Support Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1183,Regular emp.,EMASG082,,Jasmine Putri 4,1993-02-15T00:00:00,DUM0233822,123456789,,2027-07-01T00:00:00,3,Active,999912,987654648,Generalist/ ExecutionDigitalTransformation,D41807539,Digital Transformation Management,DP00000352,(mov) Customer Retention Head,(mov) Customer Retention Head,202501,,,,
100,10147081,Governance Department,10108081,Corporate Governance Division,Y4,Rotasi,Y4,Rotasi,2180,Pertamina Int Timor S.A.,Z088,Kantor Pertamina INT Timor Subholding 88,Z088,Kantor Int Timor Subholding 88,1,DC100083,Partnership Management Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1184,Regular emp.,EMASG083,,Kamal Maulana 4,1993-02-15T00:00:00,DUM0233823,123456789,,2027-07-01T00:00:00,3,Active,999912,987654649,Generalist/ ExecutionApplicationDevelopment,D52918640,Application Development Management,DP00000353,(mov) Customer Support Manager,(mov) Customer Support Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147082,Policy Management Department,10108082,Policy Governance Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2180,Pertamina Int Timor S.A.,Z089,Kantor Pertamina INT Timor Subholding 89,Z089,Kantor Int Timor Subholding 89,1,DC100084,Strategic Partnership Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1185,Regular emp.,EMASG084,,Lia Permata 4,1993-02-15T00:00:00,DUM0233824,123456789,,2027-07-01T00:00:00,3,Active,999912,987654650,Generalist/ ExecutionSystemIntegration,D63029751,System Integration Management,DP00000354,(mov) Partnership Management Lead,(mov) Partnership Management Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147083,Regulatory Affairs Department,10108083,Regulatory Affairs Division,Y2,Promosi,Y2,Promosi,2166,PT Pertamina Petrochem.,3750,Kantor Pusat Pertachem,3750,Kantor Pertachem Subholding 85,1,DC100085,Marketing Operations Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1186,Regular emp.,EMASG085,,Madan Nugroho 4,1993-02-15T00:00:00,DUM0233825,123456789,,2027-07-01T00:00:00,3,Active,999912,987654651,Generalist/ ExecutionTechnologyOperations,D74130862,Technology Operations Management,DP00000355,(mov) Strategic Partnership Head,(mov) Strategic Partnership Head,202501,DUM0233741,Andika Pratama 4,,
100,10147084,Legal Affairs Department,10108084,Legal Affairs Division,Y5,Demosi,Y5,Demosi,2166,PT Pertamina Petrochem.,3750,Kantor Pusat Pertachem,3750,Kantor Pertachem Subholding 86,1,DC100086,Marketing Strategy Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1187,Regular emp.,EMASG086,,Nia Kartika 4,1993-02-15T00:00:00,DUM0233826,123456789,,2027-07-01T00:00:00,3,Active,999912,987654652,Generalist/ ExecutionITProject,D85241973,IT Project Management,DP00000356,(mov) Marketing Operations Manager,(mov) Marketing Operations Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147085,Litigation Department,10108085,Litigation Management Division,92,tugas belajar,92,tugas belajar,2166,PT Pertamina Petrochem.,3750,Kantor Pusat Pertachem,3750,Kantor Pertachem Subholding 87,1,DC100087,Digital Marketing Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1188,Regular emp.,EMASG087,,Oskar Pratama 4,1993-02-15T00:00:00,DUM0233827,123456789,,2027-07-01T00:00:00,3,Active,999912,987654653,Generalist/ ExecutionITVendor,D96352084,IT Vendor Management,DP00000357,(mov) Marketing Strategy Lead,(mov) Marketing Strategy Lead,202501,,,,
100,10147086,Corporate Secretary Department,10108086,Corporate Secretariat Division,Y4,Rotasi,Y4,Rotasi,2205,PT Kilang Pertamina Blkpn,Z093,Kantor Pertamina Kilang Subholding 93,Z093,Kantor Kilang Subholding 93,1,DC100088,Product Marketing Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1189,Regular emp.,EMASG088,,Prita Lestari 4,1993-02-15T00:00:00,DUM0233828,123456789,,2027-07-01T00:00:00,3,Active,999912,987654654,Generalist/ ExecutionTechnologyRisk,D17463195,Technology Risk Management,DP00000358,(mov) Digital Marketing Manager,(mov) Digital Marketing Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147087,Board Affairs Department,10108087,Board Administration Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2205,PT Kilang Pertamina Blkpn,Z094,Kantor Pertamina Kilang Subholding 94,Z094,Kantor Kilang Subholding 94,1,DC100089,Brand Management Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1190,Regular emp.,EMASG089,,Rendi Saputra 4,1993-02-15T00:00:00,DUM0233829,123456789,,2027-07-01T00:00:00,3,Active,999912,987654655,Generalist/ ExecutionITPlanning,D28574206,Information Technology Planning,DP00000359,(mov) Product Marketing Head,(mov) Product Marketing Head,202501,DUM0233741,Andika Pratama 4,,
100,10147088,Stakeholder Relations Department,10108088,Stakeholder Engagement Division,Y2,Promosi,Y2,Promosi,2180,Pertamina Int Timor S.A.,Z090,Kantor Pertamina INT Timor Subholding 90,Z090,Kantor Int Timor Subholding 90,1,DC100090,Market Research Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1191,Regular emp.,EMASG090,,Sinta Maharani 4,1993-02-15T00:00:00,DUM0233830,123456789,,2027-07-01T00:00:00,3,Active,999912,987654656,Generalist/ ExecutionHumanResources,D39685317,Human Resources Management,DP00000360,(mov) Brand Management Supervisor,(mov) Brand Management Supervisor,202501,DUM0233741,Andika Pratama 4,,
100,10147089,Brand Management Department,10108089,Brand Strategy Division,Y5,Demosi,Y5,Demosi,2180,Pertamina Int Timor S.A.,Z091,Kantor Pertamina INT Timor Subholding 91,Z091,Kantor Int Timor Subholding 91,1,DC100091,Corporate Communications Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1192,Regular emp.,EMASG091,,Tomi Firmansyah 4,1993-02-15T00:00:00,DUM0233831,123456789,,2027-07-01T00:00:00,3,Active,999912,987654657,Generalist/ ExecutionTalent,D40796428,Talent Management,DP00000361,(mov) Market Research Manager,(mov) Market Research Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147090,Digital Marketing Department,10108090,Digital Campaign Division,92,tugas belajar,92,tugas belajar,2180,Pertamina Int Timor S.A.,Z092,Kantor Pertamina INT Timor Subholding 92,Z092,Kantor Int Timor Subholding 92,1,DC100092,Media Relations Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1193,Regular emp.,EMASG092,,Umi Wulandari 4,1993-02-15T00:00:00,DUM0233832,123456789,,2027-07-01T00:00:00,3,Active,999912,987654658,Generalist/ ExecutionRecruitment,D51807539,Recruitment Management,DP00000362,(mov) Corporate Communications Lead,(mov) Corporate Communications Lead,202501,,,,
100,10147091,Product Marketing Department,10108091,Product Marketing Division,Y4,Rotasi,Y4,Rotasi,2207,PIM&D Pte Ltd,Z098,Kantor Pertamina PIM&D Subholding 98,Z098,Kantor PIM&D Subholding 98,1,DC100093,Public Relations Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1194,Regular emp.,EMASG093,,Vito Hidayat 4,1993-02-15T00:00:00,DUM0233833,123456789,,2027-07-01T00:00:00,3,Active,999912,987654659,Generalist/ ExecutionEmployeeRelations,D62918640,Employee Relations Management,DP00000363,(mov) Media Relations Head,(mov) Media Relations Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147092,Market Research Department,10108092,Market Intelligence Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2207,PIM&D Pte Ltd,Z099,Kantor Pertamina PIM&D Subholding 99,Z099,Kantor PIM&D Subholding 99,1,DC100094,Product Management Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1195,Regular emp.,EMASG094,,Wahida Ramadhani 4,1993-02-15T00:00:00,DUM0233834,123456789,,2027-07-01T00:00:00,3,Active,999912,987654660,Generalist/ ExecutionLearningDevelopment,D73029751,Learning Development Management,DP00000364,(mov) Public Relations Manager,(mov) Public Relations Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147093,Communications Department,10108093,Corporate Communications Division,Y2,Promosi,Y2,Promosi,2205,PT Kilang Pertamina Blkpn,Z095,Kantor Pertamina Kilang Subholding 95,Z095,Kantor Kilang Subholding 95,1,DC100095,Product Strategy Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1196,Regular emp.,EMASG095,,Yogi Prakoso 4,1993-02-15T00:00:00,DUM0233835,123456789,,2027-07-01T00:00:00,3,Active,999912,987654661,Generalist/ ExecutionPerformance,D84130862,Performance Management,DP00000365,(mov) Product Management Lead,(mov) Product Management Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147094,Media Relations Department,10108094,Media Engagement Division,Y5,Demosi,Y5,Demosi,2205,PT Kilang Pertamina Blkpn,Z096,Kantor Pertamina Kilang Subholding 96,Z096,Kantor Kilang Subholding 96,1,DC100096,Product Development Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1197,Regular emp.,EMASG096,,Zulfan Maulana 4,1993-02-15T00:00:00,DUM0233836,123456789,,2027-07-01T00:00:00,3,Active,999912,987654662,Generalist/ ExecutionCompensationBenefits,D95241973,Compensation Benefits Management,DP00000366,(mov) Product Strategy Manager,(mov) Product Strategy Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147095,Customer Experience Department,10108095,Customer Experience Division,92,tugas belajar,92,tugas belajar,2205,PT Kilang Pertamina Blkpn,Z097,Kantor Pertamina Kilang Subholding 97,Z097,Kantor Kilang Subholding 97,1,DC100097,Business Solutions Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1198,Regular emp.,EMASG097,,Aditia Kurniawan 4,1993-02-15T00:00:00,DUM0233837,123456789,,2027-07-01T00:00:00,3,Active,999912,987654663,Generalist/ ExecutionWorkforcePlanning,D16352084,Workforce Planning Management,DP00000367,(mov) Product Development Head,(mov) Product Development Head,202501,,,,
100,10147096,Customer Insights Department,10108096,Customer Insights Division,Y4,Rotasi,Y4,Rotasi,2208,PT PRP&P,Z103,Kantor Pertamina PRP&P Subholding 103,Z103,Kantor PRP&P Subholding 103,1,DC100098,Enterprise Solutions Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1199,Regular emp.,EMASG098,,Bambang Wijaya 4,1993-02-15T00:00:00,DUM0233838,123456789,,2027-07-01T00:00:00,3,Active,999912,987654664,Generalist/ ExecutionOrganizationDevelopment,D27463195,Organization Development Management,DP00000368,(mov) Business Solutions Manager,(mov) Business Solutions Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147097,Customer Operations Department,10108097,Customer Operations Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2208,PT PRP&P,Z104,Kantor Pertamina PRP&P Subholding 104,Z104,Kantor PRP&P Subholding 104,1,DC100099,Technology Solutions Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1200,Regular emp.,EMASG099,,Celine Anggraini 4,1993-02-15T00:00:00,DUM0233839,123456789,,2027-07-01T00:00:00,3,Active,999912,987654665,Generalist/ ExecutionHROperations,D38574206,HR Operations Management,DP00000369,(mov) Enterprise Solutions Lead,(mov) Enterprise Solutions Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147098,Customer Retention Department,10108098,Customer Loyalty Division,Y2,Promosi,Y2,Promosi,2207,PIM&D Pte Ltd,Z100,Kantor Pertamina PIM&D Subholding 100,Z100,Kantor PIM&D Subholding 100,1,DC100100,Digital Solutions Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1201,Regular emp.,EMASG100,,Daffa Saputra 4,1993-02-15T00:00:00,DUM0233840,123456789,,2027-07-01T00:00:00,3,Active,999912,987654666,Generalist/ ExecutionPayroll,D49685317,Payroll Management,DP00000370,(mov) Technology Solutions Head,(mov) Technology Solutions Head,202501,DUM0233741,Andika Pratama 4,,
100,10147099,Business Operations Department,10108099,Business Operations Division,Y5,Demosi,Y5,Demosi,2207,PIM&D Pte Ltd,Z101,Kantor Pertamina PIM&D Subholding 101,Z101,Kantor PIM&D Subholding 101,1,DC100101,Solution Architecture Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1202,Regular emp.,EMASG101,,Elang Pratama 4,1993-02-15T00:00:00,DUM0233841,123456789,,2027-07-01T00:00:00,3,Active,999912,987654667,Generalist/ ExecutionEmployeeServices,D50796428,Employee Services Management,DP00000371,(mov) Digital Solutions Manager,(mov) Digital Solutions Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147100,Sales Operations Department,10108100,Sales Enablement Division,92,tugas belajar,92,tugas belajar,2207,PIM&D Pte Ltd,Z102,Kantor Pertamina PIM&D Subholding 102,Z102,Kantor PIM&D Subholding 102,1,DC100102,Enterprise Architecture Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1203,Regular emp.,EMASG102,,Fauzan Hakim 4,1993-02-15T00:00:00,DUM0233842,123456789,,2027-07-01T00:00:00,3,Active,999912,987654668,Generalist/ ExecutionPeopleAnalytics,D61807539,People Analytics Management,DP00000372,(mov) Solution Architecture Lead,(mov) Solution Architecture Lead,202501,,,,
100,10147101,Revenue Management Department,10108101,Revenue Planning Division,Y4,Rotasi,Y4,Rotasi,2045,PT Pertamina Gas,Z108,Kantor Pertamina GAS Subholding 108,Z108,Kantor GAS Subholding 108,1,DC100103,Technology Architecture Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1204,Regular emp.,EMASG103,,Gisella Putri 4,1993-02-15T00:00:00,DUM0233843,123456789,,2027-07-01T00:00:00,3,Active,999912,987654669,Generalist/ ExecutionTalentAcquisition,D72918640,Talent Acquisition Management,DP00000373,(mov) Enterprise Architecture Head,(mov) Enterprise Architecture Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147102,Channel Management Department,10108102,Channel Operations Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2045,PT Pertamina Gas,Z109,Kantor Pertamina GAS Subholding 109,Z109,Kantor GAS Subholding 109,1,DC100104,Information Architecture Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1205,Regular emp.,EMASG104,,Hafiz Maulana 4,1993-02-15T00:00:00,DUM0233844,123456789,,2027-07-01T00:00:00,3,Active,999912,987654670,Generalist/ ExecutionLeadershipDevelopment,D83029751,Leadership Development Management,DP00000374,(mov) Technology Architecture Manager,(mov) Technology Architecture Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147103,Partnership Department,10108103,Partnership Management Division,Y2,Promosi,Y2,Promosi,2208,PT PRP&P,Z105,Kantor Pertamina PRP&P Subholding 105,Z105,Kantor PRP&P Subholding 105,1,DC100105,Software Engineering Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1206,Regular emp.,EMASG105,,Indah Permata 4,1993-02-15T00:00:00,DUM0233845,123456789,,2027-07-01T00:00:00,3,Active,999912,987654671,Generalist/ ExecutionCorporateServices,D94130862,Corporate Services Management,DP00000375,(mov) Information Architecture Lead,(mov) Information Architecture Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147104,Strategic Partnership Department,10108104,Strategic Alliance Division,Y5,Demosi,Y5,Demosi,2208,PT PRP&P,Z106,Kantor Pertamina PRP&P Subholding 106,Z106,Kantor PRP&P Subholding 106,1,DC100106,Application Development Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1207,Regular emp.,EMASG106,,Jamal Nugroho 4,1993-02-15T00:00:00,DUM0233846,123456789,,2027-07-01T00:00:00,3,Active,999912,987654672,Generalist/ ExecutionAdministration,D15241973,Administration Management,DP00000376,(mov) Software Engineering Head,(mov) Software Engineering Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147105,Key Account Management Department,10108105,Key Account Division,92,tugas belajar,92,tugas belajar,2208,PT PRP&P,Z107,Kantor Pertamina PRP&P Subholding 107,Z107,Kantor PRP&P Subholding 107,1,DC100107,Application Support Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1208,Regular emp.,EMASG107,,Kirana Lestari 4,1993-02-15T00:00:00,DUM0233847,123456789,,2027-07-01T00:00:00,3,Active,999912,987654673,Generalist/ ExecutionGeneralAffairs,D26352084,General Affairs Management,DP00000377,(mov) Application Development Manager,(mov) Application Development Manager,202501,,,,
100,10147106,Account Management Department,10108106,Account Services Division,Y4,Rotasi,Y4,Rotasi,2119,PT Nusantara Regas,Z113,Kantor Pertamina Nusantara Regas 113,Z113,Kantor Nusantara Regas Subholding 113,1,DC100108,Application Operations Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1209,Regular emp.,EMASG108,,Luthfi Setiawan 4,1993-02-15T00:00:00,DUM0233848,123456789,,2027-07-01T00:00:00,3,Active,999912,987654674,Generalist/ ExecutionOfficeManagement,D37463195,Office Management,DP00000378,(mov) Application Support Lead,(mov) Application Support Lead,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147107,Commercial Department,10108107,Commercial Operations Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2119,PT Nusantara Regas,Z114,Kantor Pertamina Nusantara Regas 114,Z114,Kantor Nusantara Regas Subholding 114,1,DC100109,Enterprise Applications Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1210,Regular emp.,EMASG109,,Melati Wulandari 4,1993-02-15T00:00:00,DUM0233849,123456789,,2027-07-01T00:00:00,3,Active,999912,987654675,Generalist/ ExecutionTravel,D48574206,Travel Management,DP00000379,(mov) Application Operations Supervisor,(mov) Application Operations Supervisor,202501,DUM0233741,Andika Pratama 4,,
100,10147108,Business Solutions Department,10108108,Business Solutions Division,Y2,Promosi,Y2,Promosi,2045,PT Pertamina Gas,Z110,Kantor Pertamina GAS Subholding 110,Z110,Kantor GAS Subholding 110,1,DC100110,Business Applications Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1211,Regular emp.,EMASG110,,Nico Firmansyah 4,1993-02-15T00:00:00,DUM0233850,123456789,,2027-07-01T00:00:00,3,Active,999912,987654676,Generalist/ ExecutionCorporateFacility,D59685317,Corporate Facility Management,DP00000380,(mov) Enterprise Applications Manager,(mov) Enterprise Applications Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147109,Solution Architecture Department,10108109,Solution Architecture Division,Y5,Demosi,Y5,Demosi,2045,PT Pertamina Gas,Z111,Kantor Pertamina GAS Subholding 111,Z111,Kantor GAS Subholding 111,1,DC100111,Core Applications Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1212,Regular emp.,EMASG111,,Ocha Maharani 4,1993-02-15T00:00:00,DUM0233851,123456789,,2027-07-01T00:00:00,3,Active,999912,987654677,Generalist/ ExecutionDocumentManagement,D60796428,Document Management,DP00000381,(mov) Business Applications Head,(mov) Business Applications Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147110,Enterprise Solutions Department,10108110,Enterprise Solutions Division,92,tugas belajar,92,tugas belajar,2045,PT Pertamina Gas,Z112,Kantor Pertamina GAS Subholding 112,Z112,Kantor GAS Subholding 112,1,DC100112,IT Operations Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1213,Regular emp.,EMASG112,,Pasha Hidayat 4,1993-02-15T00:00:00,DUM0233852,123456789,,2027-07-01T00:00:00,3,Active,999912,987654678,Generalist/ ExecutionRecordsManagement,D71807539,Records Management,DP00000382,(mov) Core Applications Lead,(mov) Core Applications Lead,202501,,,,
100,10147111,Technology Solutions Department,10108111,Technology Solutions Division,Y4,Rotasi,Y4,Rotasi,2124,PT Pertagas Niaga,Z118,Kantor Pertamina Pertagas Niaga 118,Z118,Kantor Pertagas Niaga 118,1,DC100113,IT Service Management Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1214,Regular emp.,EMASG113,,Raisa Kartika 4,1993-02-15T00:00:00,DUM0233853,123456789,,2027-07-01T00:00:00,3,Active,999912,987654679,Generalist/ ExecutionBusinessContinuity,D82918640,Business Continuity Management,DP00000383,(mov) IT Operations Manager,(mov) IT Operations Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147112,Digital Solutions Department,10108112,Digital Solutions Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2124,PT Pertagas Niaga,Z119,Kantor Pertamina Pertagas Niaga 119,Z119,Kantor Pertagas Niaga 119,1,DC100114,IT Service Delivery Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1215,Regular emp.,EMASG114,,Reza Prakoso 4,1993-02-15T00:00:00,DUM0233854,123456789,,2027-07-01T00:00:00,3,Active,999912,987654680,Generalist/ ExecutionCrisisManagement,D93029751,Crisis Management,DP00000384,(mov) IT Service Management Head,(mov) IT Service Management Head,202501,DUM0233741,Andika Pratama 4,,
100,10147113,Innovation Department,10108113,Innovation Management Division,Y2,Promosi,Y2,Promosi,2119,PT Nusantara Regas,Z115,Kantor Pertamina Nusantara Regas 115,Z115,Kantor Nusantara Regas Subholding 115,1,DC100115,Service Desk Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1216,Regular emp.,EMASG115,,Shinta Anggraini 4,1993-02-15T00:00:00,DUM0233855,123456789,,2027-07-01T00:00:00,3,Active,999912,987654681,Generalist/ ExecutionCorporateGovernance,D14130862,Corporate Governance Management,DP00000385,(mov) IT Service Delivery Manager,(mov) IT Service Delivery Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147114,Technology Innovation Department,10108114,Technology Innovation Division,Y5,Demosi,Y5,Demosi,2119,PT Nusantara Regas,Z116,Kantor Pertamina Nusantara Regas 116,Z116,Kantor Nusantara Regas Subholding 116,1,DC100116,Technical Support Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1217,Regular emp.,EMASG116,,Tito Kurniawan 4,1993-02-15T00:00:00,DUM0233856,123456789,,2027-07-01T00:00:00,3,Active,999912,987654682,Generalist/ ExecutionBoardAffairs,D25241973,Board Affairs Management,DP00000386,(mov) Service Desk Lead,(mov) Service Desk Lead,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
