Client,DepartementId,DepartementName,DivisionId,DivisionName,EmployeeActionReasonTypeCode,EmployeeActionReasonTypeText,EmployeeActionTypeCode,EmployeeActionTypeText,EmployeeAssignedCompanyCode,EmployeeAssignedCompanyText,EmployeeAssignedCostCenterId,EmployeeAssignedCostCenterText,EmployeeAssignedEmployeeGroupCode,EmployeeAssignedEmployeeGroupText,EmployeeAssignedEndDate,EmployeeAssignedPersonnelAreaCode,EmployeeAssignedPersonnelAreaText,EmployeeAssignedPersonnelSubareaCode,EmployeeAssignedPersonnelSubareaText,EmployeeAssignedSMJDate,EmployeeAssignedStartDate,EmployeeAssignedWorkContractCode,EmployeeAssignedWorkContractText,EmployeeAssignmentId,EmployeeCoorporateEmail,EmployeeFullName,EmployeeHiringDate,EmployeeId,EmployeeMobilePhoneNumber,EmployeePersonalEmail,EmployeePlannedPensionDate,EmploymentStatusCode,EmploymentStatusText,EndPeriod,JobId,JobName,OrganizationId,OrganizationName,PositionId,PositionName,PositionNameLongText,StartPeriod,SuperiorEmployeeId,SuperiorFullName,SuperiorPjsEmployeeId,SuperiorPjsFullName
100,10147080,Regulatory Compliance Department,10108080,Regulatory Compliance Division,92,tugas belajar,92,tugas belajar,2138,PT Pertamina Lubricants,DC100082,Customer Retention Head,4,PHK,9999-12-31T00:00:00,Z082,Kantor Pertamina Subholding 82,Z082,Kantor Subholding 82,2025-01-01T00:00:00,2025-01-01T00:00:00,1183,Regular emp.,EMASG082,,Jasmine Putri 3,1993-02-15T00:00:00,DUM0133822,123456789,,2027-07-01T00:00:00,3,Active,999912,987654648,Generalist/ ExecutionDigitalTransformation,D41807539,Digital Transformation Management,DP00000352,Customer Support Manager,Customer Support Manager,202501,,,,
100,10147081,Governance Department,10108081,Corporate Governance Division,Y2,Promosi,Y2,Promosi,2166,PT Pertamina Petrochem.,DC100083,Customer Support Manager,4,PHK,9999-12-31T00:00:00,Z083,Kantor Pertamina Subholding 83,Z083,Kantor Subholding 83,2025-01-01T00:00:00,2025-01-01T00:00:00,1184,Regular emp.,EMASG083,,Kamal Maulana 3,1993-02-15T00:00:00,DUM0133823,123456789,,2027-07-01T00:00:00,3,Active,999912,987654649,Generalist/ ExecutionApplicationDevelopment,D52918640,Application Development Management,DP00000353,Partnership Management Lead,Partnership Management Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147082,Policy Management Department,10108082,Policy Governance Division,Y4,Rotasi,Y4,Rotasi,2180,Pertamina Int Timor S.A.,DC100084,Partnership Management Lead,4,PHK,9999-12-31T00:00:00,Z084,Kantor Pertamina Subholding 84,Z084,Kantor Subholding 84,2025-01-01T00:00:00,2025-01-01T00:00:00,1185,Regular emp.,EMASG084,,Lia Permata 3,1993-02-15T00:00:00,DUM0133824,123456789,,2027-07-01T00:00:00,3,Active,999912,987654650,Generalist/ ExecutionSystemIntegration,D63029751,System Integration Management,DP00000354,Strategic Partnership Head,Strategic Partnership Head,202501,DUM0733741,Andika Pratama 3,,
100,10147083,Regulatory Affairs Department,10108083,Regulatory Affairs Division,Y5,Demosi,91,Cuti Panjang,2166,PT Pertamina Petrochem.,DC100085,Strategic Partnership Head,4,PHK,9999-12-31T00:00:00,Z085,Kantor Pertamina Subholding 85,Z085,Kantor Subholding 85,2025-01-01T00:00:00,2025-01-01T00:00:00,1186,Regular emp.,EMASG085,,Madan Nugroho 3,1993-02-15T00:00:00,DUM0133825,123456789,,2027-07-01T00:00:00,3,Active,999912,987654651,Generalist/ ExecutionTechnologyOperations,D74130862,Technology Operations Management,DP00000355,Marketing Operations Manager,Marketing Operations Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147084,Legal Affairs Department,10108084,Legal Affairs Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2180,Pertamina Int Timor S.A.,DC100086,Marketing Operations Manager,4,PHK,9999-12-31T00:00:00,Z086,Kantor Pertamina Subholding 86,Z086,Kantor Subholding 86,2025-01-01T00:00:00,2025-01-01T00:00:00,1187,Regular emp.,EMASG086,,Nia Kartika 3,1993-02-15T00:00:00,DUM0133826,123456789,,2027-07-01T00:00:00,3,Active,999912,987654652,Generalist/ ExecutionITProject,D85241973,IT Project Management,DP00000356,Marketing Strategy Lead,Marketing Strategy Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147085,Litigation Department,10108085,Litigation Management Division,92,tugas belajar,92,tugas belajar,2166,PT Pertamina Petrochem.,DC100087,Marketing Strategy Lead,4,PHK,9999-12-31T00:00:00,Z087,Kantor Pertamina Subholding 87,Z087,Kantor Subholding 87,2025-01-01T00:00:00,2025-01-01T00:00:00,1188,Regular emp.,EMASG087,,Oskar Pratama 3,1993-02-15T00:00:00,DUM0133827,123456789,,2027-07-01T00:00:00,3,Active,999912,987654653,Generalist/ ExecutionITVendor,D96352084,IT Vendor Management,DP00000357,Digital Marketing Manager,Digital Marketing Manager,202501,,,,
100,10147086,Corporate Secretary Department,10108086,Corporate Secretariat Division,Y2,Promosi,Y2,Promosi,2180,Pertamina Int Timor S.A.,DC100088,Digital Marketing Manager,4,PHK,9999-12-31T00:00:00,Z088,Kantor Pertamina Subholding 88,Z088,Kantor Subholding 88,2025-01-01T00:00:00,2025-01-01T00:00:00,1189,Regular emp.,EMASG088,,Prita Lestari 3,1993-02-15T00:00:00,DUM0133828,123456789,,2027-07-01T00:00:00,3,Active,999912,987654654,Generalist/ ExecutionTechnologyRisk,D17463195,Technology Risk Management,DP00000358,Product Marketing Head,Product Marketing Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147087,Board Affairs Department,10108087,Board Administration Division,Y4,Rotasi,Y4,Rotasi,2205,PT Kilang Pertamina Blkpn,DC100089,Product Marketing Head,4,PHK,9999-12-31T00:00:00,Z089,Kantor Pertamina Subholding 89,Z089,Kantor Subholding 89,2025-01-01T00:00:00,2025-01-01T00:00:00,1190,Regular emp.,EMASG089,,Rendi Saputra 3,1993-02-15T00:00:00,DUM0133829,123456789,,2027-07-01T00:00:00,3,Active,999912,987654655,Generalist/ ExecutionITPlanning,D28574206,Information Technology Planning,DP00000359,Brand Management Supervisor,Brand Management Supervisor,202501,DUM0733741,Andika Pratama 3,,
100,10147088,Stakeholder Relations Department,10108088,Stakeholder Engagement Division,Y5,Demosi,91,Cuti Panjang,2180,Pertamina Int Timor S.A.,DC100090,Brand Management Supervisor,4,PHK,9999-12-31T00:00:00,Z090,Kantor Pertamina Subholding 90,Z090,Kantor Subholding 90,2025-01-01T00:00:00,2025-01-01T00:00:00,1191,Regular emp.,EMASG090,,Sinta Maharani 3,1993-02-15T00:00:00,DUM0133830,123456789,,2027-07-01T00:00:00,3,Active,999912,987654656,Generalist/ ExecutionHumanResources,D39685317,Human Resources Management,DP00000360,Market Research Manager,Market Research Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147089,Brand Management Department,10108089,Brand Strategy Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2205,PT Kilang Pertamina Blkpn,DC100091,Market Research Manager,4,PHK,9999-12-31T00:00:00,Z091,Kantor Pertamina Subholding 91,Z091,Kantor Subholding 91,2025-01-01T00:00:00,2025-01-01T00:00:00,1192,Regular emp.,EMASG091,,Tomi Firmansyah 3,1993-02-15T00:00:00,DUM0133831,123456789,,2027-07-01T00:00:00,3,Active,999912,987654657,Generalist/ ExecutionTalent,D40796428,Talent Management,DP00000361,Corporate Communications Lead,Corporate Communications Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147090,Digital Marketing Department,10108090,Digital Campaign Division,92,tugas belajar,92,tugas belajar,2180,Pertamina Int Timor S.A.,DC100092,Corporate Communications Lead,4,PHK,9999-12-31T00:00:00,Z092,Kantor Pertamina Subholding 92,Z092,Kantor Subholding 92,2025-01-01T00:00:00,2025-01-01T00:00:00,1193,Regular emp.,EMASG092,,Umi Wulandari 3,1993-02-15T00:00:00,DUM0133832,123456789,,2027-07-01T00:00:00,3,Active,999912,987654658,Generalist/ ExecutionRecruitment,D51807539,Recruitment Management,DP00000362,Media Relations Head,Media Relations Head,202501,,,,
100,10147091,Product Marketing Department,10108091,Product Marketing Division,Y2,Promosi,Y2,Promosi,2205,PT Kilang Pertamina Blkpn,DC100093,Media Relations Head,4,PHK,9999-12-31T00:00:00,Z093,Kantor Pertamina Subholding 93,Z093,Kantor Subholding 93,2025-01-01T00:00:00,2025-01-01T00:00:00,1194,Regular emp.,EMASG093,,Vito Hidayat 3,1993-02-15T00:00:00,DUM0133833,123456789,,2027-07-01T00:00:00,3,Active,999912,987654659,Generalist/ ExecutionEmployeeRelations,D62918640,Employee Relations Management,DP00000363,Public Relations Manager,Public Relations Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147092,Market Research Department,10108092,Market Intelligence Division,Y4,Rotasi,Y4,Rotasi,2207,PIM&D Pte Ltd,DC100094,Public Relations Manager,4,PHK,9999-12-31T00:00:00,Z094,Kantor Pertamina Subholding 94,Z094,Kantor Subholding 94,2025-01-01T00:00:00,2025-01-01T00:00:00,1195,Regular emp.,EMASG094,,Wahida Ramadhani 3,1993-02-15T00:00:00,DUM0133834,123456789,,2027-07-01T00:00:00,3,Active,999912,987654660,Generalist/ ExecutionLearningDevelopment,D73029751,Learning Development Management,DP00000364,Product Management Lead,Product Management Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147093,Communications Department,10108093,Corporate Communications Division,Y5,Demosi,91,Cuti Panjang,2205,PT Kilang Pertamina Blkpn,DC100095,Product Management Lead,4,PHK,9999-12-31T00:00:00,Z095,Kantor Pertamina Subholding 95,Z095,Kantor Subholding 95,2025-01-01T00:00:00,2025-01-01T00:00:00,1196,Regular emp.,EMASG095,,Yogi Prakoso 3,1993-02-15T00:00:00,DUM0133835,123456789,,2027-07-01T00:00:00,3,Active,999912,987654661,Generalist/ ExecutionPerformance,D84130862,Performance Management,DP00000365,Product Strategy Manager,Product Strategy Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147094,Media Relations Department,10108094,Media Engagement Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2207,PIM&D Pte Ltd,DC100096,Product Strategy Manager,4,PHK,9999-12-31T00:00:00,Z096,Kantor Pertamina Subholding 96,Z096,Kantor Subholding 96,2025-01-01T00:00:00,2025-01-01T00:00:00,1197,Regular emp.,EMASG096,,Zulfan Maulana 3,1993-02-15T00:00:00,DUM0133836,123456789,,2027-07-01T00:00:00,3,Active,999912,987654662,Generalist/ ExecutionCompensationBenefits,D95241973,Compensation Benefits Management,DP00000366,Product Development Head,Product Development Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147095,Customer Experience Department,10108095,Customer Experience Division,92,tugas belajar,92,tugas belajar,2205,PT Kilang Pertamina Blkpn,DC100097,Product Development Head,4,PHK,9999-12-31T00:00:00,Z097,Kantor Pertamina Subholding 97,Z097,Kantor Subholding 97,2025-01-01T00:00:00,2025-01-01T00:00:00,1198,Regular emp.,EMASG097,,Aditia Kurniawan 3,1993-02-15T00:00:00,DUM0133837,123456789,,2027-07-01T00:00:00,3,Active,999912,987654663,Generalist/ ExecutionWorkforcePlanning,D16352084,Workforce Planning Management,DP00000367,Business Solutions Manager,Business Solutions Manager,202501,,,,
100,10147096,Customer Insights Department,10108096,Customer Insights Division,Y2,Promosi,Y2,Promosi,2207,PIM&D Pte Ltd,DC100098,Business Solutions Manager,4,PHK,9999-12-31T00:00:00,Z098,Kantor Pertamina Subholding 98,Z098,Kantor Subholding 98,2025-01-01T00:00:00,2025-01-01T00:00:00,1199,Regular emp.,EMASG098,,Bambang Wijaya 3,1993-02-15T00:00:00,DUM0133838,123456789,,2027-07-01T00:00:00,3,Active,999912,987654664,Generalist/ ExecutionOrganizationDevelopment,D27463195,Organization Development Management,DP00000368,Enterprise Solutions Lead,Enterprise Solutions Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147097,Customer Operations Department,10108097,Customer Operations Division,Y4,Rotasi,Y4,Rotasi,2208,PT PRP&P,DC100099,Enterprise Solutions Lead,4,PHK,9999-12-31T00:00:00,Z099,Kantor Pertamina Subholding 99,Z099,Kantor Subholding 99,2025-01-01T00:00:00,2025-01-01T00:00:00,1200,Regular emp.,EMASG099,,Celine Anggraini 3,1993-02-15T00:00:00,DUM0133839,123456789,,2027-07-01T00:00:00,3,Active,999912,987654665,Generalist/ ExecutionHROperations,D38574206,HR Operations Management,DP00000369,Technology Solutions Head,Technology Solutions Head,202501,DUM0733741,Andika Pratama 3,,
100,10147098,Customer Retention Department,10108098,Customer Loyalty Division,Y5,Demosi,91,Cuti Panjang,2207,PIM&D Pte Ltd,DC100100,Technology Solutions Head,4,PHK,9999-12-31T00:00:00,Z100,Kantor Pertamina Subholding 100,Z100,Kantor Subholding 100,2025-01-01T00:00:00,2025-01-01T00:00:00,1201,Regular emp.,EMASG100,,Daffa Saputra 3,1993-02-15T00:00:00,DUM0133840,123456789,,2027-07-01T00:00:00,3,Active,999912,987654666,Generalist/ ExecutionPayroll,D49685317,Payroll Management,DP00000370,Digital Solutions Manager,Digital Solutions Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147099,Business Operations Department,10108099,Business Operations Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2208,PT PRP&P,DC100101,Digital Solutions Manager,4,PHK,9999-12-31T00:00:00,Z101,Kantor Pertamina Subholding 101,Z101,Kantor Subholding 101,2025-01-01T00:00:00,2025-01-01T00:00:00,1202,Regular emp.,EMASG101,,Elang Pratama 3,1993-02-15T00:00:00,DUM0133841,123456789,,2027-07-01T00:00:00,3,Active,999912,987654667,Generalist/ ExecutionEmployeeServices,D50796428,Employee Services Management,DP00000371,Solution Architecture Lead,Solution Architecture Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147100,Sales Operations Department,10108100,Sales Enablement Division,92,tugas belajar,92,tugas belajar,2207,PIM&D Pte Ltd,DC100102,Solution Architecture Lead,4,PHK,9999-12-31T00:00:00,Z102,Kantor Pertamina Subholding 102,Z102,Kantor Subholding 102,2025-01-01T00:00:00,2025-01-01T00:00:00,1203,Regular emp.,EMASG102,,Fauzan Hakim 3,1993-02-15T00:00:00,DUM0133842,123456789,,2027-07-01T00:00:00,3,Active,999912,987654668,Generalist/ ExecutionPeopleAnalytics,D61807539,People Analytics Management,DP00000372,Enterprise Architecture Head,Enterprise Architecture Head,202501,,,,
100,10147101,Revenue Management Department,10108101,Revenue Planning Division,Y2,Promosi,Y2,Promosi,2208,PT PRP&P,DC100103,Enterprise Architecture Head,4,PHK,9999-12-31T00:00:00,Z103,Kantor Pertamina Subholding 103,Z103,Kantor Subholding 103,2025-01-01T00:00:00,2025-01-01T00:00:00,1204,Regular emp.,EMASG103,,Gisella Putri 3,1993-02-15T00:00:00,DUM0133843,123456789,,2027-07-01T00:00:00,3,Active,999912,987654669,Generalist/ ExecutionTalentAcquisition,D72918640,Talent Acquisition Management,DP00000373,Technology Architecture Manager,Technology Architecture Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147102,Channel Management Department,10108102,Channel Operations Division,Y4,Rotasi,Y4,Rotasi,2045,PT Pertamina Gas,DC100104,Technology Architecture Manager,4,PHK,9999-12-31T00:00:00,Z104,Kantor Pertamina Subholding 104,Z104,Kantor Subholding 104,2025-01-01T00:00:00,2025-01-01T00:00:00,1205,Regular emp.,EMASG104,,Hafiz Maulana 3,1993-02-15T00:00:00,DUM0133844,123456789,,2027-07-01T00:00:00,3,Active,999912,987654670,Generalist/ ExecutionLeadershipDevelopment,D83029751,Leadership Development Management,DP00000374,Information Architecture Lead,Information Architecture Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147103,Partnership Department,10108103,Partnership Management Division,Y5,Demosi,91,Cuti Panjang,2208,PT PRP&P,DC100105,Information Architecture Lead,4,PHK,9999-12-31T00:00:00,Z105,Kantor Pertamina Subholding 105,Z105,Kantor Subholding 105,2025-01-01T00:00:00,2025-01-01T00:00:00,1206,Regular emp.,EMASG105,,Indah Permata 3,1993-02-15T00:00:00,DUM0133845,123456789,,2027-07-01T00:00:00,3,Active,999912,987654671,Generalist/ ExecutionCorporateServices,D94130862,Corporate Services Management,DP00000375,Software Engineering Head,Software Engineering Head,202501,DUM0733741,Andika Pratama 3,,
100,10147104,Strategic Partnership Department,10108104,Strategic Alliance Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2208,PT Pertamina Gas,DC100106,Software Engineering Head,4,PHK,9999-12-31T00:00:00,Z106,Kantor Pertamina Subholding 106,Z106,Kantor Subholding 106,2025-01-01T00:00:00,2025-01-01T00:00:00,1207,Regular emp.,EMASG106,,Jamal Nugroho 3,1993-02-15T00:00:00,DUM0133846,123456789,,2027-07-01T00:00:00,3,Active,999912,987654672,Generalist/ ExecutionAdministration,D15241973,Administration Management,DP00000376,Application Development Manager,Application Development Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147105,Key Account Management Department,10108105,Key Account Division,92,tugas belajar,92,tugas belajar,2045,PT PRP&P,DC100107,Application Development Manager,4,PHK,9999-12-31T00:00:00,Z107,Kantor Pertamina Subholding 107,Z107,Kantor Subholding 107,2025-01-01T00:00:00,2025-01-01T00:00:00,1208,Regular emp.,EMASG107,,Kirana Lestari 3,1993-02-15T00:00:00,DUM0133847,123456789,,2027-07-01T00:00:00,3,Active,999912,987654673,Generalist/ ExecutionGeneralAffairs,D26352084,General Affairs Management,DP00000377,Application Support Lead,Application Support Lead,202501,,,,
100,10147106,Account Management Department,10108106,Account Services Division,Y2,Promosi,Y2,Promosi,2045,PT Pertamina Gas,DC100108,Application Support Lead,4,PHK,9999-12-31T00:00:00,Z108,Kantor Pertamina Subholding 108,Z108,Kantor Subholding 108,2025-01-01T00:00:00,2025-01-01T00:00:00,1209,Regular emp.,EMASG108,,Luthfi Setiawan 3,1993-02-15T00:00:00,DUM0133848,123456789,,2027-07-01T00:00:00,3,Active,999912,987654674,Generalist/ ExecutionOfficeManagement,D37463195,Office Management,DP00000378,Application Operations Supervisor,Application Operations Supervisor,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147107,Commercial Department,10108107,Commercial Operations Division,Y4,Rotasi,Y4,Rotasi,2119,PT Nusantara Regas,DC100109,Application Operations Supervisor,4,PHK,9999-12-31T00:00:00,Z109,Kantor Pertamina Subholding 109,Z109,Kantor Subholding 109,2025-01-01T00:00:00,2025-01-01T00:00:00,1210,Regular emp.,EMASG109,,Melati Wulandari 3,1993-02-15T00:00:00,DUM0133849,123456789,,2027-07-01T00:00:00,3,Active,999912,987654675,Generalist/ ExecutionTravel,D48574206,Travel Management,DP00000379,Enterprise Applications Manager,Enterprise Applications Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147108,Business Solutions Department,10108108,Business Solutions Division,Y5,Demosi,91,Cuti Panjang,2045,PT Pertamina Gas,DC100110,Enterprise Applications Manager,4,PHK,9999-12-31T00:00:00,Z110,Kantor Pertamina Subholding 110,Z110,Kantor Subholding 110,2025-01-01T00:00:00,2025-01-01T00:00:00,1211,Regular emp.,EMASG110,,Nico Firmansyah 3,1993-02-15T00:00:00,DUM0133850,123456789,,2027-07-01T00:00:00,3,Active,999912,987654676,Generalist/ ExecutionCorporateFacility,D59685317,Corporate Facility Management,DP00000380,Business Applications Head,Business Applications Head,202501,DUM0733741,Andika Pratama 3,,
100,10147109,Solution Architecture Department,10108109,Solution Architecture Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2119,PT Nusantara Regas,DC100111,Business Applications Head,4,PHK,9999-12-31T00:00:00,Z111,Kantor Pertamina Subholding 111,Z111,Kantor Subholding 111,2025-01-01T00:00:00,2025-01-01T00:00:00,1212,Regular emp.,EMASG111,,Ocha Maharani 3,1993-02-15T00:00:00,DUM0133851,123456789,,2027-07-01T00:00:00,3,Active,999912,987654677,Generalist/ ExecutionDocumentManagement,D60796428,Document Management,DP00000381,Core Applications Lead,Core Applications Lead,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147110,Enterprise Solutions Department,10108110,Enterprise Solutions Division,92,tugas belajar,92,tugas belajar,2045,PT Pertamina Gas,DC100112,Core Applications Lead,4,PHK,9999-12-31T00:00:00,Z112,Kantor Pertamina Subholding 112,Z112,Kantor Subholding 112,2025-01-01T00:00:00,2025-01-01T00:00:00,1213,Regular emp.,EMASG112,,Pasha Hidayat 3,1993-02-15T00:00:00,DUM0133852,123456789,,2027-07-01T00:00:00,3,Active,999912,987654678,Generalist/ ExecutionRecordsManagement,D71807539,Records Management,DP00000382,IT Operations Manager,IT Operations Manager,202501,,,,
100,10147111,Technology Solutions Department,10108111,Technology Solutions Division,Y2,Promosi,Y2,Promosi,2119,PT Nusantara Regas,DC100113,IT Operations Manager,4,PHK,9999-12-31T00:00:00,Z113,Kantor Pertamina Subholding 113,Z113,Kantor Subholding 113,2025-01-01T00:00:00,2025-01-01T00:00:00,1214,Regular emp.,EMASG113,,Raisa Kartika 3,1993-02-15T00:00:00,DUM0133853,123456789,,2027-07-01T00:00:00,3,Active,999912,987654679,Generalist/ ExecutionBusinessContinuity,D82918640,Business Continuity Management,DP00000383,IT Service Management Head,IT Service Management Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147112,Digital Solutions Department,10108112,Digital Solutions Division,Y4,Rotasi,Y4,Rotasi,2124,PT Pertagas Niaga,DC100114,IT Service Management Head,4,PHK,9999-12-31T00:00:00,Z114,Kantor Pertamina Subholding 114,Z114,Kantor Subholding 114,2025-01-01T00:00:00,2025-01-01T00:00:00,1215,Regular emp.,EMASG114,,Reza Prakoso 3,1993-02-15T00:00:00,DUM0133854,123456789,,2027-07-01T00:00:00,3,Active,999912,987654680,Generalist/ ExecutionCrisisManagement,D93029751,Crisis Management,DP00000384,IT Service Delivery Manager,IT Service Delivery Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147113,Innovation Department,10108113,Innovation Management Division,Y5,Demosi,91,Cuti Panjang,2119,PT Nusantara Regas,DC100115,IT Service Delivery Manager,4,PHK,9999-12-31T00:00:00,Z115,Kantor Pertamina Subholding 115,Z115,Kantor Subholding 115,2025-01-01T00:00:00,2025-01-01T00:00:00,1216,Regular emp.,EMASG115,,Shinta Anggraini 3,1993-02-15T00:00:00,DUM0133855,123456789,,2027-07-01T00:00:00,3,Active,999912,987654681,Generalist/ ExecutionCorporateGovernance,D14130862,Corporate Governance Management,DP00000385,Service Desk Lead,Service Desk Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147114,Technology Innovation Department,10108114,Technology Innovation Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2124,PT Pertagas Niaga,DC100116,Service Desk Lead,4,PHK,9999-12-31T00:00:00,Z116,Kantor Pertamina Subholding 116,Z116,Kantor Subholding 116,2025-01-01T00:00:00,2025-01-01T00:00:00,1217,Regular emp.,EMASG116,,Tito Kurniawan 3,1993-02-15T00:00:00,DUM0133856,123456789,,2027-07-01T00:00:00,3,Active,999912,987654682,Generalist/ ExecutionBoardAffairs,D25241973,Board Affairs Management,DP00000386,Technical Support Supervisor,Technical Support Supervisor,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147115,Digital Innovation Department,10108115,Digital Innovation Division,92,tugas belajar,92,tugas belajar,2119,PT Nusantara Regas,DC100117,Technical Support Supervisor,4,PHK,9999-12-31T00:00:00,Z117,Kantor Pertamina Subholding 117,Z117,Kantor Subholding 117,2025-01-01T00:00:00,2025-01-01T00:00:00,1218,Regular emp.,EMASG117,,Ulya Permatasari 3,1993-02-15T00:00:00,DUM0133857,123456789,,2027-07-01T00:00:00,3,Active,999912,987654683,Generalist/ ExecutionExecutiveOffice,D36352084,Executive Office Management,DP00000387,Infrastructure Operations Head,Infrastructure Operations Head,202501,,,,
100,10147116,Automation Department,10108116,Business Automation Division,Y2,Promosi,Y2,Promosi,2124,PT Pertagas Niaga,DC100118,Infrastructure Operations Head,4,PHK,9999-12-31T00:00:00,Z118,Kantor Pertamina Subholding 118,Z118,Kantor Subholding 118,2025-01-01T00:00:00,2025-01-01T00:00:00,1219,Regular emp.,EMASG118,,Vino Saputra 3,1993-02-15T00:00:00,DUM0133858,123456789,,2027-07-01T00:00:00,3,Active,999912,987654684,Generalist/ ExecutionCustomerExperience,D47463195,Customer Experience Management,DP00000388,Infrastructure Services Manager,Infrastructure Services Manager,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147117,Robotic Process Automation Department,10108117,RPA Operations Division,Y4,Rotasi,Y4,Rotasi,2129,PT Perta-Samtan Gas,DC100119,Infrastructure Services Manager,4,PHK,9999-12-31T00:00:00,Z119,Kantor Pertamina Subholding 119,Z119,Kantor Subholding 119,2025-01-01T00:00:00,2025-01-01T00:00:00,1220,Regular emp.,EMASG119,,Widya Lestari 3,1993-02-15T00:00:00,DUM0133859,123456789,,2027-07-01T00:00:00,3,Active,999912,987654685,Generalist/ ExecutionCustomerService,D58574206,Customer Service Management,DP00000389,Network Operations Lead,Network Operations Lead,202501,DUM0733741,Andika Pratama 3,,
100,10147118,Artificial Intelligence Department,10108118,AI Engineering Division,Y5,Demosi,91,Cuti Panjang,2124,PT Pertagas Niaga,DC100120,Network Operations Lead,4,PHK,9999-12-31T00:00:00,Z120,Kantor Pertamina Subholding 120,Z120,Kantor Subholding 120,2025-01-01T00:00:00,2025-01-01T00:00:00,1221,Regular emp.,EMASG120,,Yusuf Hakim 3,1993-02-15T00:00:00,DUM0133860,123456789,,2027-07-01T00:00:00,3,Active,999912,987654686,Generalist/ ExecutionCustomerRelationship,D69685317,Customer Relationship Management,DP00000390,Network Infrastructure Manager,Network Infrastructure Manager,202501,DUM0733741,Andika Pratama 3,,
100,10147119,Machine Learning Department,10108119,Machine Learning Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2129,PT Perta-Samtan Gas,DC100121,Network Infrastructure Manager,4,PHK,9999-12-31T00:00:00,Z121,Kantor Pertamina Subholding 121,Z121,Kantor Subholding 121,2025-01-01T00:00:00,2025-01-01T00:00:00,1222,Regular emp.,EMASG121,,Zahra Ramadhani 3,1993-02-15T00:00:00,DUM0133861,123456789,,2027-07-01T00:00:00,3,Active,999912,987654687,Generalist/ ExecutionCustomerOperations,D70796428,Customer Operations Management,DP00000391,Database Administration Head,Database Administration Head,202501,DUM0733741,Andika Pratama 3,DUM0733742,Budi Santoso 3
100,10147120,Data Science Department,10108120,Data Science Division,92,tugas belajar,92,tugas belajar,2124,PT Pertagas Niaga,DC100122,Database Administration Head,4,PHK,9999-12-31T00:00:00,Z122,Kantor Pertamina Subholding 122,Z122,Kantor Subholding 122,2025-01-01T00:00:00,2025-01-01T00:00:00,1223,Regular emp.,EMASG122,,Alvin Pratama 3,1993-02-15T00:00:00,DUM0133862,123456789,,2027-07-01T00:00:00,3,Active,999912,987654688,Generalist/ ExecutionCustomerSupport,D81807539,Customer Support Management,DP00000392,Cloud Infrastructure Manager,Cloud Infrastructure Manager,202501,,,,
